job_id,category,title,company,location,experience,salary,skills,description,jdURL
250924504400,Data Scientist,Data Scientist,Datacouch,Nagar,1-4 Yrs,Not disclosed,"pandas,data extraction,analytical instruments,predictive modeling,machine learning algorithms,machine learning,sql,communication skills","Introduction: Join DataCouch, where data drives our core strategic decisions. As a Data Scientist, you will harness advanced analytics to solve complex challenges and propel business success. We seek a talented individual eager to use their expertise in machine learning, data analysis, and predictive modeling to make a significant impact. Responsibilities:.    Develop, train, and implement predictive models and algorithms to drive business solutions. Analyze complex data sets to identify trends, patterns, and insights that can influence business decisions. Perform data mining to discover data patterns and trends. Develop and maintain advanced reporting, analytics, dashboards, and other BI solutions.    Collaborate with stakeholders to gather requirements and deliver reports and analyses that meet business needs. Provide support for analytics initiatives by cleaning and structuring data appropriately. Stay updated with industry trends and advancements in data analytics and visualization technologies. Collaborate with cross-functional teams to understand business needs and provide data-driven solutions.    Evaluate model performance and iteratively improve on existing methodologies. Document and present model processes, insights, and recommendations to stakeholders. Requirements. Educational Background:.    Bachelor's and Masters degrees in Data Science, Computer Science, Statistics, or a related field. Technical Skills:. Proficient in Python and familiar with key data science libraries (Pandas, Scikit-Learn, TensorFlow, or PyTorch). Strong understanding of all complex machine learning algorithms not limited to decision trees, random forests, and gradient boosting machines.    Competence in data preprocessing, cleaning, and analysis. Familiarity with data cleaning, transformation, and preprocessing techniques. Experience with SQL and possibly some NoSQL databases for data querying and manipulation. Basic knowledge of data visualization tools like Matplotlib and Seaborn.    Strong skills in SQL for data extraction, and the ability to work with complex database systems. Advanced knowledge of analytical tools and software such as Excel, Tableau, or more specialized software depending on the industry (eg, SAS, SPSS). Experience with data visualization and the ability to create interactive dashboards. Vast knowledge of NLP, Deep Learning, Machine Learning , Knowledge of genAI with implementation knowledge (LLM, fine tuning RAG implementation) and many more.    Familiarity with cloud services (AWS, Azure, Google Cloud) for data processing and storage.. Professional Experience:. 2-3 years of experience in a data science or related role.    Proven track record of developing and deploying machine learning models to solve business problems. Experience in projects that involve complex data structures and large-scale datasets. Exposure to model validation and implementation in a production environment. Demonstrated experience in analyzing large datasets and delivering actionable insights.    Proven track record of effectively communicating findings to help inform business decisions. Experience in performing statistical analysis, forecasting, and establishing data structures that optimize analytical capabilities. Soft Skills:. Strong problem-solving skills with a capability to work through complex issues using a logical and analytical approach.    Good communication skills to effectively articulate insights and technical details to non-technical stakeholders. Ability to work collaboratively in team settings and manage project timelines effectively. Strong attention to detail with the capability to work on multiple projects simultaneously. Effective communication skills, capable of presenting complex information in an understandable and compelling manner.    Collaboration skills to work effectively with both technical teams and business units. Benefits. Performance Bonuses: Additional 10% to 20% of the base salary, based on performance. Additional Perks: Health insurance, professional development opportunities, flexible working hours.    Why Join Us?. Work with a globally recognized team on cutting-edge AI/ML projects. Be a part of a culture that values curiosity, continuous learning, and impact. Opportunity to collaborate with Fortune 500 clients and industry leaders.    Grow your career by becoming an instructor and sharing your knowledge worldwide. Join us in driving the future of AI and Data Science!.",https://www.naukri.com/job-listings-data-scientist-datacouch-nagar-1-to-4-years-250924504400
281123501474,Data Scientist,Data Scientist,NITYO INFOTECH,Bengaluru,2-5 Yrs,Not disclosed,"Data analysis,Machine learning,Programming,power bi,Product design,Predictive modeling,Pattern recognition,Analytics","Primary Roles and Responsibilities: Collaborate with product design and engineering to develop an understanding of needs Research and devise innovative statistical models for data analysis Communicate findings to all stakeholders Enable smarter business processes and implement analytics for meaningful insights Keep current with technical and industry developmentsSkills and Qualifications: Graduate degree in a quantitative field (CS, Statistics, Applied Mathematics, Machine Learning, or related discipline) Good programming skills in Python with strong working knowledge of Python s numerical, data analysis, or AI frameworks such as NumPy, Pandas, Scikit-learn, etc       Experience with SQL, Excel, Tableau/ Power BI, PowerPoint Undertake preprocessing of structured and unstructured data Experience applying various machine learning techniques and understanding the key parameters that affect their performance Advanced pattern recognition and predictive modeling experience Experience of building systems that capture and utilize large data sets to quantify performance via metrics or KPIs Excellent verbal and written communication Comfortable working in a dynamic, fast-paced, innovative environment with several ongoing concurrent projects",https://www.naukri.com/job-listings-data-scientist-nityo-infotech-bengaluru-2-to-5-years-281123501474
201224014979,Business Analyst,Business Analyst,Ehireo Global Solutions,Bengaluru,1-3 Yrs,16-20 Lacs PA,"Business Analytics,Excel,SQL,Python,Business analysis,Analytics","Job Summary:  We are seeking a dynamic and analytical Business Analyst with a strong background in marketing analytics. The ideal candidate will have a robust understanding of data analytics, marketing strategies, and a proven ability to translate data into actionable insights.  This role is ideal for someone who thrives in a fast-paced environment, is detail-oriented, and has a passion for driving business growth through data-driven decision-making.  Key Responsibilities:   Data   Analysis   &   Insights   Generation:     Analyze large datasets to generate actionable insights that optimize credit strategy and other marketing initiatives.   Perform advanced data analysis, including investigation, modeling, mapping, and gap analysis, to identify trends and opportunities.   Data Visualization & Reporting:    Utilize advanced Excel skills to create visualizations that effectively communicate data insights to various stakeholders, including senior leadership.   Build and maintain dashboards and visual reports to monitor key performance indicators (KPIs) and other relevant metrics.   SQL & Python Development:    Write complex SQL queries to extract and manipulate data from databases such as MySQL or any other SQL-based systems.   Use Python for data analysis, automation, and to develop custom analytical solutions.   Business Strategy & Recommendation:    Co-relate data with business goals to generate actionable recommendations that drive marketing success.   Innovate and identify new cohorts and segmentation strategies to enhance customer targeting and conversion rates.   Project Management:    Own projects end-to-end, including building out timelines, defining key milestones, providing regular updates to stakeholders, and delivering results as per agreed specifications.   Work closely with cross-functional teams to ensure alignment on goals and objectives.      Marketing Analytics:    Deep understanding of funnel analytics, customer segmentation, and user activity modeling.   Generate insights on the go and provide timely recommendations to improve marketing strategies.   Collaboration & Communication:    Effectively communicate complex data insights to a variety of audiences, including non-technical stakeholders and senior leadership.   Work in a fast-paced and dynamic environment, delivering objective results under tight deadlines.",https://www.naukri.com/job-listings-business-analyst-ehireo-global-solutions-bengaluru-1-to-3-years-201224014979
221124506403,Business Analyst,Business Analyst,Oakton GTSCI Pvt Ltdd,Bengaluru,3-6 Yrs,Not disclosed,"Data analysis,Business analysis,Functional testing,Agile,QlikView,Analytics,Monitoring,Reporting tools","We are looking to recruit a Business Analyst to join our Analytics Engineering services Practice where the individual will be working on a wide range of projects/programmes. The individual is expected to gather the requirements and specifications to understand the requirements in a detailed manner and translate the same into requirement documents. Play a key role in the overall end to end delivery of project lifecycle. Be a key contributor to building efficient programs/ systems. The individual will need experience of working on digital transformation and strategic change projects, responsible for the successful planning, execution, monitoring, control and closure and delivery for our products and services. Seeking a candidate with a strong background in analytics and solutions, demonstrating expertise in the ETL domain and data integration.                           Positions General Duties and Tasks: of Business Analyst / Data Analyst               Understands business analysis activity as it relates to specific project and overall account as we'll.             Engage with business users, understand problem statement, and agree scope of engagement.             Elicitation of requirements from stakeholders and documenting             Responsible for Business Requirement Documentation completion, including meeting facilitation and securing approvals.             Effective Communication of requirements with all touch points in the software development life cycle             Work with multiple product owners to write develop clear, non-implementation specific epics, user stories and acceptance criteria.             Works with internal project group and business SMEs to ensure appropriate functional and non-functional use case requirements.             Management of requirements traceability             Expertise in specifying and modeling functional and system requirements.             Supports functional testing to verify and validate requirements.             Should be aware of modern software development, integration and delivery practices using Agile methodologies.             Actively participates in design sessions in specific areas of expertise.             Defines solutions to address basic client business requirements.             Demonstrates hands-on system acumen in an end-user capacity.             Is able to quickly learn systems, processes, and procedures. Grasp technical concepts and adapt easily to change.             Experience in ETL domain and data integration.             Experience in ITSM (ServiceNow, Remedy etc) tools data analysis             Experience in BI Analytics and Data Warehouse concepts.             Hands on experience in data and basics of SQL.             Basic BI Reporting tools knowledge such as Power BI and QlikView will be a plus.",https://www.naukri.com/job-listings-business-analyst-oakton-gtsci-pvt-ltdd-bengaluru-3-to-6-years-221124506403
230424501314,Business Analyst,Business Analyst,Projecttree,"Ahmedabad, Surat",1-3 Yrs,Not disclosed,"Data analysis,tableau,Business Analyst,Project management,Analytical,Agile,power bi,data visualization","ProjectTree, a leading software development company based in Surat, is looking for a talented Business Analyst to join our team.                 Job Brief:    As a Business Analyst, you will be responsible for analyzing business processes and identifying areas for improvement. You will work closely with stakeholders to gather and document requirements, and help to develop solutions to address business challenges.                 Responsibilities:         Conduct research to identify and analyze business processes and workflows     Work with stakeholders to identify and document business requirements and functional specifications     Create use cases, user stories, and process flows to support the development of new features and products     Support project management activities, including tracking project progress and identifying and mitigating risks     Continuously monitor and report on the effectiveness of business processes and identify areas for improvement         Requirements:         1+ years of experience as a Business Analyst     Strong analytical and problem-solving skills     Ability to understand complex business processes and systems     Familiarity with Agile methodologies and SDLC processes     Experience with requirements gathering and documentation     Strong written and verbal communication skills     Ability to work independently and in a team environment         Preferred Qualifications:         Experience with data analysis and modeling     Familiarity with software development languages and technologies     Knowledge of business intelligence and data visualization tools, such as Tableau or Power BI",https://www.naukri.com/job-listings-business-analyst-projecttree-ahmedabad-surat-1-to-3-years-230424501314
281124016697,Business Analyst,Business Analyst,Sankhyana Consultancy Services,Bengaluru,3-8 Yrs,Not disclosed,"Power Bi,Python,SQL,Retail,Business Analytics,Retail Analytics,Pandas,Data Modeling","3+ years of experience in data analysis with strong SQL and Python skills|Analyze market trends, develop predictive models, manage project delivery, and present findings to C-level executives|Opportunities for mentorship and skill development",https://www.naukri.com/job-listings-business-analyst-sankhyana-consultancy-services-bengaluru-3-to-8-years-281124016697
111124503432,Machine Learning Engineer,Machine Learning Engineer,Launchx Labs,Bengaluru,2-5 Yrs,Not disclosed,"Computer science,Analytical skills,Version control,GIT,NoSQL,GCP,Machine learning,big data","About the job      As a Machine Learning Engineer, you will be working with cross-functional teams to design, develop, and deploy machine learning models and AI solutions. You will be responsible for turning data into actionable insights, optimizing ML algorithms, and collaborating with data scientists and software engineers to integrate ML models into production systems.    Responsibilities      Design and implement machine learning models to solve complex business problems      Develop data pipelines and ETL processes for model training and deployment      Optimize ML algorithms for performance and scalability      Collaborate with data scientists to improve model accuracy and efficiency      Integrate ML models into production systems and maintain their performance      Stay current with the latest advancements in ML and AI technologies      Skills      Python (NumPy, Pandas, Scikit-learn, TensorFlow or PyTorch)      Machine learning algorithms and statistical modeling      Deep learning frameworks      Data preprocessing and feature engineering      Big data technologies (e.g., Spark, Hadoop)      Version control systems (e.g., Git)      SQL and NoSQL databases      Cloud platforms (AWS, GCP, or Azure) for ML deployment      Qualifications      BE/B.Tech/MS/PhD in Computer Science, Machine Learning, Statistics, or related field      Excellent problem-solving and analytical skills      Strong communication skills to explain complex concepts to non-technical stakeholders",https://www.naukri.com/job-listings-machine-learning-engineer-launchx-labs-bengaluru-2-to-5-years-111124503432
111224018109,Machine Learning Engineer,Machine Learning Engineer,Siclarity,Mumbai Suburbs,3-5 Yrs,Not disclosed,"Machine Learning,Deep Learning,Python,Pytorch,Tensorflow,Matplotlib,Artificial Intelligence,Pandas","Job Title:  Machine Learning Engineer   Location:  Mumbai   Experience Level:  3-5 years   Job Type:  Full-time    Company Overview:   Siclarity is a leading technology company specializing in AI/ML-based software solutions for semiconductor chip design industry. We develop cutting-edge products that leverage artificial intelligence and machine learning to solve complex problems across the Electronic Design Automation (EDA) space. Our team is passionate about innovation and committed to delivering high-quality solutions to our clients.   Job Description:   We are looking for a skilled and motivated Machine Learning Engineer to join our team. The ideal candidate will have experience in building, deploying, and optimizing machine learning models, particularly for classification and regression tasks. You should be well-versed in a range of machine learning and deep learning algorithms, including Mixture of Experts, Graph Neural Networks (GNNs), Autoencoders, Random Forests, Support Vector Machines (SVMs), and Gradient Boosting techniques.  As a Machine Learning Engineer, you will work closely with data scientists, software engineers, and product teams to develop solutions that drive impactful business outcomes. You should be comfortable working in a fast-paced environment, with a passion for innovation and a keen interest in solving complex problems using state-of-the-art ML and DL techniques.   Responsibilities   - Develop, train, and deploy machine learning models for classification and regression projects.  - Implement and optimize advanced algorithms, including Mixture of Experts, Graph Neural Networks (GNNs), Autoencoders, SVMs, Random Forests, and Gradient Boosting models.  - Perform data preprocessing, feature engineering, and model tuning to improve model performance and robustness.  - Collaborate with cross-functional teams to understand business requirements and deliver ML-driven solutions.  - Evaluate and monitor model performance and maintain scalability of deployed models.  - Contribute to the development of ML pipelines, ensuring efficiency, scalability, and reliability.  - Stay up-to-date with the latest advancements in machine learning and deep learning, and apply best practices to ongoing projects.   Requirements   - 3-5 years of experience in machine learning and deep learning, with a track record of successful classification and regression projects.  - Proficiency in Python and popular ML/DL libraries (e.g., TensorFlow, PyTorch, scikit-learn).  - Strong knowledge of machine learning algorithms, including Autoencoders, Mixture of Experts, GNNs, Random Forests, SVMs, and Gradient Boosting.  - Hands-on experience in data preprocessing, feature engineering, and model evaluation techniques.  - Experience in building and deploying MLOps pipelines using tools like MLflow, Kubeflow, Airflow, or similar frameworks.  - Familiarity with cloud platforms (e.g., AWS, GCP, Azure) and containerization tools (e.g., Docker) is a plus.  - Strong analytical and problem-solving skills, with the ability to translate complex requirements into practical ML solutions.  - Effective communication and collaboration skills.   Preferred Qualifications   - Bachelors / masters degree in computer science, Engineering, Machine Learning, Statistics, or a related field.  - Experience in model deployment and monitoring in production environments.  - Knowledge of big data tools and frameworks (e.g., Hadoop, Spark) is a plus.  - Familiarity with modern tools for experiment tracking and model versioning (e.g., MLflow, DVC).   Why Join Us?   - Be part of a dynamic team that fosters innovation and cutting-edge research in machine learning.  - Opportunity to work on challenging ML projects and contribute to impactful solutions.  - Collaborative work culture with opportunities for growth and professional development.  If youre passionate about machine learning, eager to work with advanced models like Mixture of Experts, GNNs, and Autoencoders, and want to make a real impact, we’d love to hear from you!",https://www.naukri.com/job-listings-machine-learning-engineer-siclarity-mumbai-suburban-3-to-5-years-111224018109
171224011612,Machine Learning Engineer,Machine Learning Engineer,Azilen,Ahmedabad,2-5 Yrs,Not disclosed,"Tensorflow,GenAI,Scikit-Learn,Numpy,Pytorch,FASTAPI,Jupyter Notebook,NLP","Job purpose:    Design & implement the best engineered technical solutions using latest technologies and tools.     Who you are :     2 - 5 years of experience building AI/ML based products with predictive and prescriptive analytics capabilities.  Hands on experience with Python and AI/ML libraries.  Tools - must: PyTorch/Tensorflow, Scikit-Learn.  Good to have: Flask, Django, FastApi, GenAI, NLP ,MLOps, Any Vector db  Proficiency in machine learning techniques and data mining algorithms such as Regression, Clustering, Classification, Decision trees, KNN and SVM.  Ability to design algorithmic implementation for performing real-time and scalable learning machines.  Good communication and presentation skills  Bachelors/Masters in Computer Science, Engineering or relevant field; graduate degree in Data Science or another quantitative field is preferred.  Must possess a balance of analytic problem solving and strong interpersonal and relationship development skills.      What will excite us:     Good Knowledge on Headless CMS.  Excellent logical, analytical and Troubleshooting skills.  On-call support if required  Excellent verbal / written communication skills      What will excite you:     Opportunity to work on large scale enterprise solution building.  Opportunity to explore new technologies & frameworks with accomplished solution architects & industry leaders.  Will get exposure to latest aspects of security, AI/ML, IOT and data analytics.      Work Location:     Working from Ahmedabad Office.",https://www.naukri.com/job-listings-machine-learning-engineer-azilen-technologies-ahmedabad-2-to-5-years-171224011612
310723500024,Machine Learning Engineer,Machine Learning Engineer,Zessta Software Services,Hyderabad,3-10 Yrs,Not disclosed,"Usage,Machine learning,Software services,Software,Machine","Designing and developing machine learning and deep learning systems according to the requirements.      Analysing the ML algorithms that could be used to solve a given problem and ranking them by their success probability.      Independently handle bug fixes and releases to production      Verifying data quality, and/or ensuring it via data cleaning.      Exploring and visualizing data to gain an understanding of it, then identifying differences in data distribution that could affect performance when deploying the model in the real world.      Perform self-testing, integration testing and deployment testing.      Deployment of code to production environment following the procedures and standards diligently.      Explore and analyze the suitability of third-party libraries.      Deploying models to production.      Skills and Experience:      Proven experience as a Machine Learning Engineer or similar role.      Understanding of data structures, data modelling and software architecture.      Deep knowledge of linear algebra, probability, statistics and ML algorithms.      Good knowledge of data structures and algorithms and implementing them in C/C++.      Working experience with device drivers on Linux specifically related to real-time video streaming pipeline using v4l2, Gstreamer, UVC driver, Nvidia accelerated Gstreamer, low latency video capture.      Ability to write robust code in Python, R and Java.      Knowledge of C Embedded programming is preferred.      Familiarity with machine learning frameworks (like Keras or PyTorch) and libraries (like Numpy, pandas, seaborn, scikit-learn, etc.)      Proficiency with a deep learning framework such as TensorFlow or Keras.      Proficiency with OpenCV.      Linux SysAdmin skills.      Git management, source code build and release management.      Ability to select hardware to run an ML model with the required latency.      Experience in Image Processing is preferable.      Excellent communication skills.      Education and Experience:      Bachelors or Masters from Premier Institutes preferred.      Experience 3-10 years",https://www.naukri.com/job-listings-machine-learning-engineer-zessta-software-services-pvt-ltd-hyderabad-3-to-10-years-310723500024
121224015822,GCP Data Engineer,GCP Data Engineer,ERM Placement Services,Hybrid - Hyderabad,4-9 Yrs,15-22.5 Lacs PA,"GCP,Gcp Cloud,Bigquery,Data,Cloud","Preferred candidate profile .   Role & responsibilities . 4-9 years of experience in the field of data engineering   - Proficiency in Python and experience with relevant libraries (e.g.,pandas,numpy,pytorch,scikit-learn,tensorflow,keras,etc.)   - Experience with SQL and relational databases (e.g.,MySQL,PostgreSQL,etc.)",https://www.naukri.com/job-listings-gcp-data-engineer-erm-placement-services-hyderabad-4-to-9-years-121224015822
121224919759,GCP Data Engineer,GCP Data Engineer,AVE-Promagne Business Solutions,Bengaluru,6-11 Yrs,Not disclosed,"Python,Big Query,Java,GCP,GitHub,GraphQL,JavaScript,Kafka","3+ years experience as a software engineer or equivalent designing large data-heavy distributed systems and/or high-traffic web-apps Experience in at least one programming language (Python-2 yrs strong coding is must) or java. Hands-on experience designing & managing large data models, writing performant SQL queries, and working with large datasets and related technologies Experience designing & interacting with APIs (REST/GraphQL) Experience working with cloud platforms such as GCP, Big Query Experience in DevOps processes/tooling (CI/CD, GitHub Actions), using version control systems (Git strongly preferred), and working in a remote software development environment Strong analytical, problem solving and interpersonal skills, have a hunger to learn, and the ability to operate in a self-guided manner in a fast-paced rapidly changing environment Preferred: Experience using infrastructure as code frameworks (Terraform) Preferred: Experience using big data tools such as Spark/PySpark Preferred: Experience using or deploying MLOps systems/tooling (eg. MLFlow) Must have: Experience in pipeline orchestration (eg. Airflow)  Must Have Experience in Data Flow 1 yr experience atleast Preferred: Experience using infrastructure as code frameworks (Terraform) Preferred: Experience in an additional programming language (JavaScript, Java, etc) Preferred: Experience using data science/machine learning technologies",https://www.naukri.com/job-listings-gcp-data-engineer-ave-promagne-business-solutions-bengaluru-6-to-11-years-121224919759
151222501197,GCP Data Engineer,GCP Data Engineer,Navikenz,Noida,3-4 Yrs,Not disclosed,"NoSQL,GCP,Agile,Data quality,data visualization,Subject Matter Expert,Usability testing,SQL","Act as a subject matter expert in data engineering and GCP data technologies.     Work with client teams to design and implement modern, scalable data solutionsusing a range of new and emerging technologies from the Google Cloud Platform.     Work with Agile and DevOps techniques and implementation approaches in thedelivery.     Be required to showcase your GCP Data engineering experience whencommunicating with clients on their requirements, turning these into technical datasolutions.     Be required to build and deliver Data solutions using GCP products and offerings.          Requirement/Experience         The ideal candidate will have a Bachelors, Masters Degree in Mathematics or ComputerScience with around 3 to 4 years of professional experience working on data sets andbuilding data pipelines. Briefly, he should have     Masters degree in Computer Science, or related field.      Hands on and deep experience working with Google Data Products (e.g. BigQuery,Dataflow, Dataproc, AI Building Blocks, Looker, Cloud Data Fusion, Dataprep, etc.).      Experience in Data Integration, Data Transformation, Data Quality and Data Lineagetools.     E2E Data Engineering and Lifecycle (including non-functional requirements andoperations) management.      E2E Solution Design skills - Prototyping, Usability testing and data visualizationliteracy.      Experience with SQL and NoSQL modern data stores.     Understanding of Big Data technologies and solutions (Spark, Hadoop, Hive,MapReduce) and multiple scripting and languages (YAML, Python).     Demonstrable track record of dealing well with ambiguity, prioritizing needs, anddelivering results in a dynamic environment.     Excellent verbal and written communication skills with the ability to effectivelyadvocate technical solutions to research scientists, engineering teams and businessaudiences.      Liaise and be part of our extensive GCP community, contributing in the knowledgeexchange learning programme of the platform.     5 years of relevant experience in Data Engineering using GCP",https://www.naukri.com/job-listings-gcp-data-engineer-navikenz-india-private-limited-noida-3-to-4-years-151222501197
161224009425,GCP Data Engineer,GCP Data Engineer,ERM Placement Services,Hybrid - Hyderabad,4-9 Yrs,15-25 Lacs PA,"GCP,Data Engineer,Gcp Cloud,Data,Data Engineering,Cloud","Preferred candidate profile .    - 4-9 years of experience in the field of data engineering   - Proficiency in Python and experience with relevant libraries (e.g.,pandas,numpy,pytorch,scikit-learn,tensorflow,keras,etc.)   - Experience with SQL and relational databases (e.g.,MySQL,PostgreSQL,etc.)",https://www.naukri.com/job-listings-gcp-data-engineer-erm-placement-services-hyderabad-4-to-9-years-161224009425
050424501106,Java Developer,Java Developer,Createid8,Mumbai,3-8 Yrs,Not disclosed,"Hibernate,XML,Eclipse,HTML,Application development,JSON,MVC,Apache","We are seeking an experienced Java Developer skilled in Spring, Spring Boot, Hibernate, React JS, REST APIs and Maria DB database.    Position Responsibilities:      Gathers and documents, understands and articulates functional, non-functional and business requirements that are already defined.          Demonstrates a growing proficiency in the design and development of simple software applications, model data relationships.          Uses programming & technical skills in various languages and products currently used by the company as specified for the position to develop or update programs.          Utilizes Java, J2EE, Javascript, Spring Boot, SQL, Apache web server and markup languages such as HTML, CSS, XML, JSON.          Learns to write unit tests and performs integration testing to ensure high application quality to meet business requirements.          Develops an understanding of various deployment methods, tools and writes scripts and/or procedures to ensure efficient processes.      Skills Required:      3+ years of experience in a position performing software development.          Java, Spring Boot, MVC, Maria DB, Javascript, Hibernate & React JS experience required.          Experience with AngularJS / Angular and Android is a plus.          Must have the ability to learn Object Oriented Concepts and the concepts of a Software Development Life Cycle.          Willingness to learn or comfortable with various tools and frameworks such as: Eclipse/IntelliJ, Spring / Spring Boot, AngularJS / Angular, Jenkins, SVN / GIT, REST / SOAP.          Understands the process of new application development and has the ability to apply these concepts with minimal mentoring and supervision.          Must have the ability to learn to provide support & maintenance for simple to complex software applications.          Communicates well with working teams. Motivated and willing to take initiative. Capable of working well in a team and collaborative environment.          Adaptable to change.          Willing to mentor and coach others as assigned.      Benefits and perks:    At GoPhygital, we blur work and play, and you get all the perks of a global company.      You will get to work with a dynamic group of people, who are delivering results and working zealously across time. We love what we do, and we think you will too.        Group Mediclaim          5 days working (All Saturdays off)          Flexible timings",https://www.naukri.com/job-listings-java-developer-createid8-mumbai-3-to-8-years-050424501106
090923500704,Java Developer,Java Developer,Riverstone Infotech,Chennai,5-8 Yrs,Not disclosed,"Performance tuning,Hibernate,jQuery,Postgresql,MySQL,Javascript,PHP,J2Ee","Strong development skills in JAVA with a solid understanding and application of EJB3, JPA/Hibernate principles and design patterns.      Substantial experience in Java Concurrency, optimization and performance tuning      Experienced with writing Junit test cases using Arquillian     Experienced with REST-based web services development.     Experienced with client-side technologies and/or frameworks such as HTML5, Bootstrap/CSS,AJAX, Javascript, JQuery and AngularJS     Refine - You should be capable of maintaining existing PHP code, optimizing MySQL queries and improving the speed of the front-end application     Familiarity with MySQL database     Experienced and skills in JavaScript-based AJAX frameworks and related plugins, such as jQuery, Grunt, ExpressJs and NodeJs     Experienced in IDE Netbeans, Pycharm and the application server Glassfish       Technologies       Frontend: ReactJS, AWS, Amplify, CSS / Twitter Bootstrap, AngularJS     Backend: JAVA 11, Gradle, Spring framework, J2EE( Hibernate JPA Repository)     Cloud: AWS EC2, Cognito, S3 Bucket, API Gateway, KMS, Secret Manager, IAM, Lambda     DB: PostgreSQL     Others: Javascript / JQuery, HTML 5, Ajax, EJB3 (Must)       Education       Bachelor of Engineering, MCA, MSc",https://www.naukri.com/job-listings-java-developer-riverstone-infotech-pvt-ltd-chennai-5-to-8-years-090923500704
131224912219,Java Developer,Java Developer,Dtcc,Chennai,4-8 Yrs,Not disclosed,"Java,continuous integration,css,xsd,ci/cd,dbms,hibernate,jquery","Are you ready to make an impact at DTCC?     Do you want to work on innovative projects, collaborate with a dynamic and supportive team, and receive investment in your professional development? At DTCC, we are at the forefront of innovation in the financial markets. We're committed to helping our employees grow and succeed. We believe that you have the skills and drive to make a real impact. We foster a thriving internal community and are committed to creating a workplace that looks like the world that we serve.     Pay and Benefits:     Competitive compensation, including base pay and annual incentive  Comprehensive health and life insurance and well-being benefits, based on location  Pension / Retirement benefits  Paid Time Off and Personal/Family Care, and other leaves of absence when needed to support your physical, financial, and emotional well-being.  DTCC offers a flexible/hybrid model of 3 days onsite and 2 days remote (onsite Tuesdays, Wednesdays and a third day unique to each team or employee).     Why you would love this job?     The Development family is responsible for creating, designing, deploying, and supporting applications, programs, and software solutions. May include research, new development, prototyping, modification, reuse, re-engineering, maintenance, or any other activities related to software products used internally or externally on product platforms supported by the firm. The software development process requires in-depth subject matter expertise in existing and emerging development methodologies, tools, and programming languages. Software Developers work closely with business partners and / or external clients in defining requirements and implementing solutions.     What you will do?     Lead technical processes and designs considering reliability, data integrity, maintainability, reuse, extensibility, usability, and scalability.  Review code of development team to ensure quality and adherence to best practices and standards.  Collaborate with Infrastructure partners to identify and deploy optimal hosting environments.  Define scalability and performance criteria for assigned applications.  Ensure application meets the performance, privacy, and security requirements.  Verify test plans to ensure compliance with performance and security requirements.  Support business and technical presentations in relation to technology platforms and business solutions.  Mitigate risk by following established procedures and monitoring controls.  Help develop solutions that balance cost and delivery while meeting business requirements.  implement technology-specific best practices that are consistent with corporate standards.  Partner with cross-functional teams to ensure the success of product strategy and project deliverables.  Drive new technical and business process improvements.  Estimate total costs of modules/projects covering both hours and expense.  Research and evaluate specific technologies, and applications, and contributes to the solution design.  Construct application Architecture encompassing end-to-end designs.  Mitigates risk by following established procedures and monitoring controls, spotting key errors, and demonstrating strong ethical behavior.     Qualifications     Bachelor's degree required with Masters, or equivalent experience preferred  Minimum of 3 years of related experience     Talent required for success:     3+ Years of Active Development Experience/ Expertise in Java/J2EE Based Applications proven ability with Hibernate, JPA, Spring, Spring MVC  Exposure to XML/XSD, JSON and similar data presentation components  Familiarity with Microservices based architecture and distributed systems.  Ability to develop and work with REST APIs using Spring Boot framework.  Knowledge of IBM MQ and messaging protocols such as JMS  Understanding of Unix/Linux OS including shell scripting  Strong database and PL/SQL skills  Experience with CI/CD technologies like GIT, Jenkins, JoCoCo and Maven  Experience with UI frameworks - Angular, NodeJS and NPM is a plus  Experience with CSS, HTML, JavaScript, and similar UI frameworks (jQuery, React Angular) is a plus  Familiarity with Agile development methodology",https://www.naukri.com/job-listings-java-developer-dtcc-chennai-4-to-8-years-131224912219
